"Id","AllowableRace","Description","Name4","Name3","Name2","Name1","DmgVariance","DurationInInventory","QualityModifier","BagFamily","RangeMod","StatPercentageOfSocket1","StatPercentageOfSocket2","StatPercentageOfSocket3","StatPercentageOfSocket4","StatPercentageOfSocket5","StatPercentageOfSocket6","StatPercentageOfSocket7","StatPercentageOfSocket8","StatPercentageOfSocket9","StatPercentageOfSocket10","StatPercentEditor1","StatPercentEditor2","StatPercentEditor3","StatPercentEditor4","StatPercentEditor5","StatPercentEditor6","StatPercentEditor7","StatPercentEditor8","StatPercentEditor9","StatPercentEditor10","Stackable","MaxCount","RequiredAbility","SellPrice","BuyPrice","VendorStackCount","PriceVariance","PriceRandomValue","Flags1","Flags2","Flags3","Flags4","OppositeFactionItemId","MaxDurability","ItemNameDescriptionId","RequiredTransmogHoliday","RequiredHoliday","LimitCategory","GemProperties","SocketMatchEnchantmentId","TotemCategoryId","InstanceBound","ZoneBound1","ZoneBound2","ItemSet","LockId","StartQuestId","PageText","Delay","RequiredReputationId","RequiredSkillRank","RequiredSkill","ItemLevel","AllowableClass","ItemRandomSuffixGroupId","RandomProperty","MinDamage1","MinDamage2","MinDamage3","MinDamage4","MinDamage5","MaxDamage1","MaxDamage2","MaxDamage3","MaxDamage4","MaxDamage5","Resistances1","Resistances2","Resistances3","Resistances4","Resistances5","Resistances6","Resistances7","ScalingStatDistributionId","ExpansionId","ArtifactId","SpellWeight","SpellWeightCategory","SocketType1","SocketType2","SocketType3","SheatheType","Material","PageMaterial","PageLanguage","Bonding","DamageType","StatType1","StatType2","StatType3","StatType4","StatType5","StatType6","StatType7","StatType8","StatType9","StatType10","ContainerSlots","RequiredReputationRank","RequiredCityRank","RequiredHonorRank","InventoryType","OverallQualityId","AmmoType","StatValue1","StatValue2","StatValue3","StatValue4","StatValue5","StatValue6","StatValue7","StatValue8","StatValue9","StatValue10","RequiredLevel"
"9436","-1","","","","","Faranell's Parcel","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","2048","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9437","-1","","","","","Untested Basilisk Sample","1","7260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9438","-1","","","","","Acceptable Scorpid Sample","1","7260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9439","-1","","","","","Untested Hyena Sample","1","7260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9440","-1","","","","","Acceptable Basilisk Sample","1","7260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9441","-1","","","","","Acceptable Hyena Sample","1","7260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9442","-1","","","","","Untested Scorpid Sample","1","7260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9443","-1","","","","","Used Monster Sample","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","1","4","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9444","-1","","","","","Techbot CPU Shell","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1120","5602","1","1","1","0","24580","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","-1","0","0","0","0","0","0","0","0","0","0","0","0","475","0","0","0","0","0","0","0","254","0","0","0","0","0","0","4","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","14","1","0","0","0","0","0","0","0","0","0","0","0","21"
"9445","-1","","","","","Grubbis Paws","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2260","11302","1","1","1","0","24580","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","-1","0","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","1","0","3","4","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","10","3","0","5","6","9","0","0","0","0","0","0","0","29"
"9446","-1","","","","","Electrocutioner Leg","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7564","37820","1","1","1","0","24580","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1700","0","0","0","34","-1","0","0","26","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","21","3","0","0","0","0","0","0","0","0","0","0","0","29"
"9447","-1","","","","","Electrocutioner Lagnut","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3237","12950","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","5","0","0","1","0","6","7","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","11","3","0","9","4","0","0","0","0","0","0","0","0","29"
"9448","-1","","","","","Spidertank Oilrag","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1154","5774","1","1","1","0","24580","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","-1","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","28"
"9449","-1","","","","","Manual Crowd Pummeler","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9564","47822","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","34","-1","0","0","46","0","0","0","0","70","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","2","0","0","1","0","4","3","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","16","5","0","0","0","0","0","0","0","0","29"
"9450","-1","","","","","Gnomebot Operating Boots","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2181","10908","1","1","1","0","24580","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","-1","0","0","0","0","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","7","6","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","8","2","0","8","3","0","0","0","0","0","0","0","0","28"
"9451","-1","","","","","Bubbling Water","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","25","500","5","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","15"
"9452","-1","","","","","Hydrocane","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8210","41051","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","0","0","32","-1","0","0","48","0","0","0","0","73","0","0","0","0","0","0","0","0","15","0","0","0","254","0","0","0","0","0","0","2","2","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","27"
"9453","-1","","","","","Toxic Revenger","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","6592","32961","1","1","1","0","24580","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1900","0","0","0","32","-1","0","0","27","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","13","3","0","0","0","0","0","0","0","0","0","0","0","27"
"9454","-1","","","","","Acidic Walkers","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1984","9923","1","1","1","0","24580","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","-1","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","5","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","5","6","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","8","3","0","8","4","0","0","0","0","0","0","0","0","27"
"9455","-1","","","","","Emissary Cuffs","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1825","9129","1","1","1","0","24580","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","-1","0","1072","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","5","0","254","0","0","0","0","0","0","0","8","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","28"
"9456","-1","","","","","Glass Shooter","1","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6652","33262","1","1","1","0","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2900","0","0","0","35","-1","0","0","36","0","0","0","0","68","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","1","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","26","3","3","0","0","0","0","0","0","0","0","0","0","30"
"9457","-1","","","","","Royal Diplomatic Scepter","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8902","44510","1","1","1","0","24580","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","0","35","-1","0","0","37","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","2","0","0","1","0","6","7","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","13","3","0","7","2","0","0","0","0","0","0","0","0","30"
"9458","-1","","","","","Thermaplugg's Central Core","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6917","34589","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","-1","0","0","0","0","0","0","0","0","0","0","0","0","795","0","0","0","0","0","0","0","254","0","0","0","0","0","0","4","1","0","0","1","0","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","14","3","0","3","0","0","0","0","0","0","0","0","0","32"
"9459","-1","","","","","Thermaplugg's Left Arm","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","13560","67801","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2700","0","0","0","37","-1","0","0","70","0","0","0","0","106","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","1","0","4","7","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","18","7","0","0","0","0","0","0","0","0","32"
"9460","-1","","","","","Grimtotem Horn","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9461","-1","","","","","Charged Gear","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4586","18345","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","-1","0","3481","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","254","0","0","0","0","0","0","1","5","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","11","3","0","0","0","0","0","0","0","0","0","0","0","32"
"9462","-1","","","","","Crate of Grimtotem Horns","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9463","-1","","","","","Gordunni Cobalt","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","1","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9464","-1","","","","","Deprecated Orwin's Shovel","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","16","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","0","0","0","1","-1","0","0","48","0","0","0","0","73","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","1","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9465","-1","","","","","Digmaster 5000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18560","92804","1","1","1","0","24580","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","0","175","186","45","-1","0","0","38","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","2","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","13","3","0","4","0","0","0","0","0","0","0","0","0","40"
"9466","-1","","","","","Orwin's Shovel","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","1","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9467","-1","","","","","Gahz'rilla Fang","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18681","93409","1","1","1","0","24580","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1800","0","0","0","47","-1","0","0","35","0","0","0","0","66","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","42"
"9468","-1","","","","","Sharpbeak's Feather","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9469","-1","","","","","Gahz'rilla Scale Armor","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","14634","73171","1","1","1","0","24580","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","-1","0","0","0","0","0","0","0","0","0","0","0","0","290","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","1","0","7","6","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","5","3","0","10","23","0","0","0","0","0","0","0","0","43"
"9470","-1","","","","","Bad Mojo Mask","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7858","39292","1","1","1","0","24580","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","-1","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","1","3","0","24","0","0","0","0","0","0","0","0","0","44"
"9471","-1","","","","","Nekrum's Medallion","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","2048","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9472","-1","","","","","Hexx's Key","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","2112","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9473","-1","","","","","Jinxed Hoodoo Skin","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","13241","66207","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","-1","0","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","6","4","7","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","5","3","0","20","8","10","0","0","0","0","0","0","0","44"
"9474","-1","","","","","Jinxed Hoodoo Kilt","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","13290","66450","1","1","1","0","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","-1","0","0","0","0","0","0","0","0","0","0","0","0","126","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","6","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","7","3","0","24","10","0","0","0","0","0","0","0","0","44"
"9475","-1","","","","","Diabolic Skiver","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","33346","166732","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2900","0","0","0","49","-1","0","0","99","0","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","2","1","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","44"
"9476","-1","","","","","Big Bad Pauldrons","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8593","42968","1","1","1","0","24580","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","-1","0","0","0","0","0","0","0","0","0","0","0","0","396","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","6","0","0","1","0","4","7","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","3","3","0","12","12","8","0","0","0","0","0","0","0","45"
"9477","-1","","","","","The Chief's Enforcer","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","35936","179682","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3400","0","0","0","50","-1","0","0","118","0","0","0","0","178","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","2","2","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","45"
"9478","-1","","","","","Ripsaw","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","28853","144265","1","1","1","0","24580","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2700","0","0","0","50","-1","0","0","63","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","21","3","0","0","0","0","0","0","0","0","0","0","0","45"
"9479","-1","","","","","Embrace of the Lycan","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10858","54294","1","1","1","0","24580","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","-1","0","0","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","7","6","4","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","1","3","0","16","5","8","0","0","0","0","0","0","0","45"
"9480","-1","","","","","Eyegouger","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","31725","158625","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","48","-1","0","0","100","0","0","0","0","151","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","2","1","0","0","2","0","3","4","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","23","10","0","0","0","0","0","0","0","0","43"
"9481","-1","","","","","The Minotaur","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","34067","170335","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3200","0","0","0","49","-1","0","0","109","0","0","0","0","164","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","2","0","7","6","4","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","24","5","8","0","0","0","0","0","0","0","44"
"9482","-1","","","","","Witch Doctor's Cane","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","29585","147925","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2300","0","0","0","47","-1","0","0","75","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","2","2","0","0","2","0","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","9","0","0","0","0","0","0","0","0","0","42"
